0.000000000e+00 6.000000000e-01 4.000000000e-01 5.800000000e-01 4.200000000e-01 5.740000000e-01 4.260000000e-01 5.722000000e-01 4.278000000e-01 5.716600000e-01 4.283400000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 5.000000000e-01 1.000000000e+00 1.000000000e+00 0.000000000e+00 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 6.000000000e-01 4.000000000e-01 5.800000000e-01 4.200000000e-01 5.740000000e-01 4.260000000e-01 5.722000000e-01 4.278000000e-01 5.716600000e-01 4.283400000e-01 6.000000000e-01 4.000000000e-01 7.000000000e-01 3.000000000e-01 4.000000000e-01 6.000000000e-01 6.000000000e-01 4.000000000e-01 6.000000000e-01 4.000000000e-01 4.200000000e-01 1.800000000e-01 1.600000000e-01 2.400000000e-01 4.060000000e-01 1.740000000e-01 1.680000000e-01 2.520000000e-01 4.018000000e-01 1.722000000e-01 1.704000000e-01 2.556000000e-01 4.005400000e-01 1.716600000e-01 1.711200000e-01 2.566800000e-01
1.551551552e+01 6.051847115e-01 3.948152885e-01 5.734039705e-01 4.265960295e-01 5.770065753e-01 4.229934247e-01 5.649570238e-01 4.350429762e-01 5.744889327e-01 4.255110673e-01 4.979086152e-01 5.020913848e-01 5.010650765e-01 4.989349235e-01 4.980742894e-01 5.019257106e-01 5.016457777e-01 4.983542223e-01 1.000000000e+00 1.000000000e+00 -5.098448517e-19 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 6.031123774e-01 3.968876226e-01 5.747160196e-01 4.252839804e-01 5.752431084e-01 4.247568916e-01 5.668923775e-01 4.331076225e-01 5.745284087e-01 4.254715913e-01 6.000000000e-01 4.000000000e-01 7.000604136e-01 2.999395864e-01 3.988255452e-01 6.011744548e-01 3.944257435e-01 6.055742565e-01 4.076536666e-01 5.923463334e-01 4.189337671e-01 1.820615617e-01 1.578695222e-01 2.411351490e-01 4.045671437e-01 1.716526558e-01 1.698277278e-01 2.539524727e-01 4.001533436e-01 1.738025834e-01 1.683926503e-01 2.576514227e-01 3.995848276e-01 1.679979871e-01 1.743393940e-01 2.580777914e-01
3.103103103e+01 6.057259984e-01 3.942740016e-01 5.714823817e-01 4.285176183e-01 5.756826901e-01 4.243173099e-01 5.624461624e-01 4.375538376e-01 5.729794811e-01 4.270205189e-01 4.976608368e-01 5.023391632e-01 5.011654152e-01 4.988345848e-01 4.978536861e-01 5.021463139e-01 5.018149232e-01 4.981850768e-01 1.000000000e+00 1.000000000e+00 -5.387330450e-19 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 6.034477651e-01 3.965522349e-01 5.728622548e-01 4.271377452e-01 5.737792144e-01 4.262207856e-01 5.645367758e-01 4.354632242e-01 5.730771120e-01 4.269228880e-01 6.000000000e-01 4.000000000e-01 6.992162157e-01 3.007837843e-01 3.967966465e-01 6.032033535e-01 3.938882345e-01 6.061117655e-01 4.083503520e-01 5.916496480e-01 4.183204596e-01 1.834748661e-01 1.562922270e-01 2.419124473e-01 4.029794593e-01 1.707888123e-01 1.704364367e-01 2.557952917e-01 3.985801472e-01 1.746182057e-01 1.672566714e-01 2.595449756e-01 3.977931013e-01 1.670767811e-01 1.750249934e-01 2.601051242e-01
4.654654655e+01 6.061665465e-01 3.938334535e-01 5.693164795e-01 4.306835205e-01 5.738084008e-01 4.261915992e-01 5.595506395e-01 4.404493605e-01 5.708764977e-01 4.291235023e-01 4.974650006e-01 5.025349994e-01 5.012555270e-01 4.987444730e-01 4.976771777e-01 5.023228223e-01 5.019617992e-01 4.980382008e-01 1.000000000e+00 1.000000000e+00 -5.599897072e-19 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 1.000000000e+00 0.000000000e+00 0.000000000e+00 1.000000000e+00 6.037099208e-01 3.962900792e-01 5.708141186e-01 4.291858814e-01 5.717959173e-01 4.282040827e-01 5.618360999e-01 4.381639001e-01 5.710126716e-01 4.289873284e-01 6.000000000e-01 4.000000000e-01 6.981264220e-01 3.018735780e-01 3.942249680e-01 6.057750320e-01 3.934057052e-01 6.065942948e-01 4.089488292e-01 5.910511708e-01 4.175805901e-01 1.847028036e-01 1.548042968e-01 2.429123095e-01 4.011382842e-01 1.703076234e-01 1.705938751e-01 2.579602172e-01 3.965701258e-01 1.751351532e-01 1.663587304e-01 2.619359905e-01 3.955599967e-01 1.664992583e-01 1.753071274e-01 2.626336176e-01
6.206206206e+01 6.066668860e-01 3.933331140e-01 5.665983066e-01 4.334016934e-01 5.713307797e-01 4.286692203e-01 5.558682019e-01 4.441317981e-01 5.680900359e-01 4.319099641e-01 4.972427256e-01 5.027572744e-01 5.013628075e-01 4.986371925e-01 4.974763897e-01 5.025236103e-01 5.021351711e-01 4.978648289e-01 1.000000000e+00 1.000000000e+00 -5.673800043e-19 1.000000000e+00 1.000000000e+00 -1.031324021e-22 0.000000000e+00 1.000000000e+00 1.000000000e+00 -4.468046729e-21 0.000000000e+00 1.000000000e+00 6.039968083e-01 3.960031917e-01 5.682386963e-01 4.317613037e-01 5.691608853e-01 4.308391147e-01 5.583789405e-01 4.416210595e-01 5.682491891e-01 4.317508109e-01 6.000000000e-01 4.000000000e-01 6.967290571e-01 3.032709429e-01 3.909557874e-01 6.090442126e-01 3.928301492e-01 6.071698508e-01 4.096361747e-01 5.903638253e-01 4.166277172e-01 1.859486364e-01 1.532014843e-01 2.442221622e-01 3.987854012e-01 1.700311791e-01 1.704324335e-01 2.607509862e-01 3.938569640e-01 1.754527577e-01 1.655820684e-01 2.651082099e-01 3.926460411e-01 1.659509363e-01 1.754701415e-01 2.659328811e-01
7.757757758e+01 6.072489666e-01 3.927510334e-01 5.634018070e-01 4.365981930e-01 5.683931091e-01 4.316068909e-01 5.515113723e-01 4.484886277e-01 5.647747499e-01 4.352252501e-01 4.969809944e-01 5.030190056e-01 5.014891198e-01 4.985108802e-01 4.972404626e-01 5.027595374e-01 5.023402101e-01 4.976597899e-01 1.000000000e+00 1.000000000e+00 -5.225559878e-19 1.000000000e+00 1.000000000e+00 9.528627837e-19 0.000000000e+00 1.000000000e+00 1.000000000e+00 -5.776349349e-19 0.000000000e+00 1.000000000e+00 6.043269871e-01 3.956730129e-01 5.652025987e-01 4.347974013e-01 5.660238130e-01 4.339761870e-01 5.542764111e-01 4.457235889e-01 5.649534803e-01 4.350465197e-01 6.000000000e-01 4.000000000e-01 6.950459905e-01 3.049540095e-01 3.871824630e-01 6.128175370e-01 3.921481128e-01 6.078518872e-01 4.104258521e-01 5.895741479e-01 4.154831255e-01 1.873582807e-01 1.514106998e-01 2.457478940e-01 3.959857796e-01 1.698070743e-01 1.701541085e-01 2.640530376e-01 3.905758618e-01 1.757335579e-01 1.647975788e-01 2.688930014e-01 3.891714008e-01 1.653377114e-01 1.756423527e-01 2.698485351e-01
9.309309309e+01 6.077797931e-01 3.922202069e-01 5.605033061e-01 4.394966939e-01 5.657413793e-01 4.342586207e-01 5.475746176e-01 4.524253824e-01 5.617882491e-01 4.382117509e-01 4.967440336e-01 5.032559664e-01 5.016035298e-01 4.983964702e-01 4.970265875e-01 5.029734125e-01 5.025254215e-01 4.974745785e-01 1.000000000e+00 1.000000000e+00 -5.108225329e-19 1.000000000e+00 1.000000000e+00 1.297550340e-18 0.000000000e+00 1.000000000e+00 1.000000000e+00 -7.879037413e-19 0.000000000e+00 1.000000000e+00 6.046299510e-01 3.953700490e-01 5.624535289e-01 4.375464711e-01 5.631988010e-01 4.368011990e-01 5.505758133e-01 4.494241867e-01 5.619885394e-01 4.380114606e-01 6.000000000e-01 4.000000000e-01 6.935413028e-01 3.064586972e-01 3.837219478e-01 6.162780522e-01 3.915327113e-01 6.084672887e-01 4.111515277e-01 5.888484723e-01 4.144581146e-01 1.886638535e-01 1.497381917e-01 2.471398402e-01 3.934645535e-01 1.695519427e-01 1.699465320e-01 2.670369718e-01 3.876480839e-01 1.760354686e-01 1.640194692e-01 2.722969783e-01 3.860457648e-01 1.647659506e-01 1.758074931e-01 2.733807915e-01
1.086086086e+02 6.083547989e-01 3.916452011e-01 5.573383256e-01 4.426616744e-01 5.628269950e-01 4.371730050e-01 5.432567472e-01 4.567432528e-01 5.584976020e-01 4.415023980e-01 4.964846908e-01 5.035153092e-01 5.017284816e-01 4.982715184e-01 4.967929575e-01 5.032070425e-01 5.027285661e-01 4.972714339e-01 1.000000000e+00 1.000000000e+00 -4.476267297e-19 1.000000000e+00 1.000000000e+00 1.885245961e-18 0.000000000e+00 1.000000000e+00 1.000000000e+00 -1.157405079e-18 0.000000000e+00 1.000000000e+00 6.049557189e-01 3.950442811e-01 5.594477570e-01 4.405522430e-01 5.600884294e-01 4.399115706e-01 5.465110079e-01 4.534889921e-01 5.587182614e-01 4.412817386e-01 6.000000000e-01 4.000000000e-01 6.918626350e-01 3.081373650e-01 3.799979605e-01 6.200020395e-01 3.908563122e-01 6.091436879e-01 4.119285306e-01 5.880714694e-01 4.133195979e-01 1.900763023e-01 1.479610902e-01 2.486430096e-01 3.906899508e-01 1.693222495e-01 1.696800905e-01 2.703077092e-01 3.844005858e-01 1.763249980e-01 1.632283130e-01 2.760461033e-01 3.826017966e-01 1.641561881e-01 1.759781299e-01 2.772638854e-01
1.241241241e+02 6.089666681e-01 3.910333319e-01 5.539192930e-01 4.460807070e-01 5.596400936e-01 4.403599064e-01 5.385581446e-01 4.614418554e-01 5.548847778e-01 4.451152222e-01 4.962032738e-01 5.037967262e-01 5.018631606e-01 4.981368394e-01 4.965403819e-01 5.034596181e-01 5.029494521e-01 4.970505479e-01 1.000000000e+00 1.000000000e+00 -2.658574160e-19 1.000000000e+00 1.000000000e+00 1.748214557e-18 0.000000000e+00 1.000000000e+00 1.000000000e+00 -1.153426411e-18 0.000000000e+00 1.000000000e+00 6.052983575e-01 3.947016425e-01 5.561971495e-01 4.438028505e-01 5.566859658e-01 4.433140342e-01 5.420837626e-01 4.579162374e-01 5.551265215e-01 4.448734785e-01 6.000000000e-01 4.000000000e-01 6.899721193e-01 3.100278807e-01 3.760744379e-01 6.239255621e-01 3.901172765e-01 6.098827235e-01 4.127357004e-01 5.872642996e-01 4.120519787e-01 1.916345394e-01 1.460880012e-01 2.502254807e-01 3.876597188e-01 1.691094775e-01 1.693715140e-01 2.738592896e-01 3.808363063e-01 1.766233699e-01 1.624013864e-01 2.801389375e-01 3.788345046e-01 1.635072616e-01 1.761513802e-01 2.815068536e-01
1.396396396e+02 6.096197738e-01 3.903802262e-01 5.502387795e-01 4.497612205e-01 5.561865707e-01 4.438134293e-01 5.334785806e-01 4.665214194e-01 5.509605547e-01 4.490394453e-01 4.958995987e-01 5.041004013e-01 5.020080538e-01 4.979919462e-01 4.962683770e-01 5.037316230e-01 5.031881942e-01 4.968118058e-01 1.000000000e+00 1.000000000e+00 -5.631537077e-21 1.000000000e+00 1.000000000e+00 1.464937776e-18 0.000000000e+00 1.000000000e+00 1.000000000e+00 -1.094406563e-18 0.000000000e+00 1.000000000e+00 6.056614136e-01 3.943385864e-01 5.526946130e-01 4.473053870e-01 5.529954346e-01 4.470045654e-01 5.372930208e-01 4.627069792e-01 5.512229586e-01 4.487770414e-01 6.000000000e-01 4.000000000e-01 6.878923918e-01 3.121076082e-01 3.719131607e-01 6.280868393e-01 3.893165840e-01 6.106834160e-01 4.135856860e-01 5.864143140e-01 4.106645802e-01 1.933153042e-01 1.441137804e-01 2.519063352e-01 3.843752042e-01 1.689187181e-01 1.690108019e-01 2.776952757e-01 3.769534887e-01 1.769178974e-01 1.615522729e-01 2.845763411e-01 3.747468725e-01 1.628198659e-01 1.763289674e-01 2.861042941e-01
